Connessione a Railway DB...
ETF da verificare: 2573
[649/2573] LGAP.MI              OK 14.874
[650/2573] GOM.MI               OK 42.7
[651/2573] AEJ.MI               OK 84.63
[652/2573] CEUD.MI              OK 7.723
[653/2573] VDEA.MI              OK 53.74
[654/2573] SWRE.MI              OK 14.174
[655/2573] SXLF.MI              OK 49.77
[656/2573] SLMB.DE              OK 8.231
[657/2573] PHPT.MI              OK 155.01
[658/2573] USEUWH.MI            OK 49.865
[659/2573] XPXJ.MI              OK 79.27
[660/2573] SNAY.PA              OK 99.937
[661/2573] XASX.DE              OK 5.39
[662/2573] AWSRIE.MI            OK 18.774
[663/2573] H50A.MI              OK 69.57
[664/2573] VUTY.MI              OK 18.586
[665/2573] SXRH.DE              OK 4.3207
[666/2573] DECR.DE              OK 46.11
[667/2573] XDWU.MI              OK 42.375
[668/2573] IFSW.MI              OK 11.972
[669/2573] EM57.MI              OK 159.17
[670/2573] X7PS.MI              OK 191.88
[671/2573] EMGH.MI              OK 11.688
[672/2573] EUED.DE              OK 5.0136
[673/2573] H4Z7.DE              OK 24.835
[674/2573] MSRUSB.MI            OK 21.4
[675/2573] WDESG.MI             OK 211.91
[676/2573] BATT.MI              OK 26.515
[677/2573] EMU.MI               OK 72.88
[678/2573] CEBE.MI              OK 5.522
[679/2573] IS3H.DE              OK 70.32
[680/2573] ZPRX.DE              OK 59.91
[681/2573] WITS.MI              OK 13.668
[682/2573] IBCJ.DE              OK 28.48
[683/2573] VGEK.DE              OK 41.565
[684/2573] VUCP.MI              OK 41.01
[685/2573] Q8Y0.DE              OK 23.78
[686/2573] ETFMIB.MI            OK 43.7
[687/2573] SDIV.MI              OK 8.77
[688/2573] MEU.MI               OK 218.0
[689/2573] WLDH.MI              OK 232.24
[690/2573] CRPA.MI              OK 5.119
[691/2573] EXS2.DE              OK 30.345
[692/2573] WSC.MI               OK 9.953
[693/2573] EMNJ.DE              OK 6.801
[694/2573] GGRA.MI              OK 37.995
[695/2573] WELK.DE              OK 16.552
[696/2573] QUS5.DE              OK 9.709
[697/2573] HSUD.MI              OK 30.485
[698/2573] PFT.MI               OK 34.165
[699/2573] EUES.MI              OK 5.499
[700/2573] ESPO.MI              OK 51.59
[701/2573] INXG.MI              OK 13.266
[702/2573] 7USH.DE              OK 43.02
[703/2573] EXSE.DE              OK 35.26
[704/2573] 2B7C.DE              OK 11.946
[705/2573] OG35.MI              OK 202.82
[706/2573] STWX.MI              OK 218.1
[707/2573] QDVK.DE              OK 13.254
[708/2573] DXG3.MI              OK 5.107
[709/2573] XCS5.MI              OK 15.6
[710/2573] DGTL.MI              OK 8.311
[711/2573] URNU.MI              OK 25.68
[712/2573] EUN.MI               OK 49.98
[713/2573] AGED.MI              OK 7.9
[714/2573] FLQA.MI              OK 30.165
[715/2573] DJMC.MI              OK 78.48
[716/2573] DXEU.MI              OK 5.677
[717/2573] ARMR.MI              OK 29.245
[718/2573] CBSEU.MI             OK 12.846
[719/2573] PRAB.DE              OK 21.52
[720/2573] AWSRIA.MI            OK 21.905
[721/2573] TIGR.MI              OK 6.72
[722/2573] IFSE.MI              OK 11.858
[723/2573] C40.MI               OK 132.32
[724/2573] LCCN.MI              OK 18.472
[725/2573] SXRF.DE              OK 4.2199
[726/2573] QYLD.MI              OK 14.06
[727/2573] CSBGU3.MI            OK 108.02
[728/2573] IUKP.MI              OK 4.663
[729/2573] VEMT.MI              OK 37.305
[730/2573] GLUG.MI              OK 17.396
[731/2573] GLAE.MI              OK 25.745
[732/2573] EXH4.DE              OK 106.0
[733/2573] DXG5.MI              OK 5.095
[734/2573] IAPD.MI              OK 26.215
[735/2573] CANA.MI              OK 23.645
[736/2573] EFRB.DE              OK 5.1372
[737/2573] 30IG.MI              OK 5.067
[738/2573] EXSB.DE              OK 22.4
[739/2573] 5ESE.MI              OK 76.7
[740/2573] SNA2.DE              OK 3.6818
[741/2573] DGRA.MI              OK 45.115
[742/2573] GEU3C.MI             OK 10.738
[743/2573] WHEA.MI              OK 55.34
[744/2573] 5UOA.DE              OK 4.5276
[745/2573] SB5.MI               OK 12.796
[746/2573] BBIL.MI              OK 102.97
[747/2573] WEXE.DE              OK 10.748
[748/2573] EXI1.DE              OK 151.92
[749/2573] X03F.DE              OK 169.04
[750/2573] QDVD.DE              OK 49.72
[751/2573] LCAS.MI              OK 13.936
[752/2573] EXSD.DE              OK 60.95
[753/2573] IITB.MI              OK 149.66
[754/2573] EUAG.MI              OK 54.12
[755/2573] EUEE.MI              OK 5.925
[756/2573] CSKR.MI              OK 320.99
[757/2573] JNKE.MI              OK 50.18
[758/2573] 600X.MI              OK 34.13
[759/2573] HYEP.MI              OK 5.185
[760/2573] UEEF.DE              OK 5.6664
[761/2573] C024.DE              OK 159.72
[762/2573] JREZ.MI              OK 39.75
[763/2573] IUCB.MI              OK 25.81
[764/2573] SDJ600.MI            OK 146.18
[765/2573] XB4D.DE              OK 7.0704
[766/2573] WHCS.MI              OK 6.362
[767/2573] IUSP.MI              OK 26.4
[768/2573] EDEG.DE              OK 10.1833
[769/2573] CNYB.MI              OK 4.786
[770/2573] SESR.MI              OK 32.995
[771/2573] GAGG.MI              OK 48.745
[772/2573] UCRP.MI              OK 53.93
[773/2573] EQEU.MI              OK 419.93
[774/2573] 2B7D.DE              OK 8.524
[775/2573] EST.MI               OK 37.775
[776/2573] XD3E.MI              OK 27.68
[777/2573] XD9E.MI              OK 131.04
[778/2573] EGE.MI               OK 10.526
[779/2573] PAVE.MI              OK 40.265
[780/2573] 2BTC.DE              OK 20.298
[781/2573] BRIJ.MI              OK 19.508
[782/2573] EXV6.DE              OK 71.34
[783/2573] SXLV.MI              OK 39.11
[784/2573] CC4.MI               OK 225.0
[785/2573] IS3L.DE              OK 85.964
[786/2573] IBC5.DE              OK 5.405
[787/2573] IITA.MI              OK 5.691
[788/2573] VDCE.MI              OK 55.3
[789/2573] SPEEU.MI             OK 16.312
[790/2573] V3AL.MI              OK 6.056
[791/2573] S5SD.DE              OK 38.985
[792/2573] IS3V.DE              OK 4.5632
[793/2573] WNRG.MI              OK 64.51
[794/2573] MGT.MI               OK 91.74
[795/2573] WLDC.MI              OK 16.36
[796/2573] IS0D.DE              OK 31.62
[797/2573] EMNE.DE              OK 7.994
[798/2573] SCWX.MI              OK 10.308
[799/2573] XJSE.MI              OK 6.1
[800/2573] EMIGE.MI             OK 11.182
[801/2573] HPAW.MI              OK 28.65
[802/2573] XSGI.MI              OK 69.71
[803/2573] SRSA.MI              OK 48.845
[804/2573] SAUS.MI              OK 51.96
[805/2573] DEFS.MI              OK 6.062
[806/2573] STHY.MI              OK 80.9
[807/2573] VDTE.MI              OK 25.46
[808/2573] IBCC.DE              OK 4.2749
[809/2573] XDPE.MI              OK 92.21
[810/2573] SXLI.MI              OK 61.24
[811/2573] USFRN.MI             OK 117.76
[812/2573] ASOL.AS              OK 59.1951
[813/2573] IEGS.MI              OK 5.087
[814/2573] KOR.MI               OK 128.68
[815/2573] USSRI.MI             OK 18.198
[816/2573] USVEUY.MI            OK 106.85
[817/2573] ESIS.DE              OK 5.678
[818/2573] EXH5.DE              OK 47.885
[819/2573] WEMT2.MI             OK 15.156
[820/2573] NRAM.MI              OK 151.54
[821/2573] ISJP.MI              OK 46.95
[822/2573] AINF.MI              
  FAIL - Nessun ticker trovato per IE000X59ZHE2 (iShares AI Infrastructure UCITS ETF USD )
[823/2573] XG01.MI              OK 34.74
[824/2573] X35E.MI              OK 205.86
[825/2573] DAPP.MI              OK 10.002
[826/2573] SLMD.DE              OK 8.066
[827/2573] JSEU.MI              OK 32.09
[828/2573] QNTM.MI              OK 20.22
[829/2573] CU2.MI               OK 682.73
[830/2573] FLXD.MI              
  FAIL - Nessun ticker trovato per IE00BF2B0L69 (Franklin European Quality Dividend UCITS)
[831/2573] CBUS.MI              OK 12.766
[832/2573] MDBA.MI              OK 10.792
[833/2573] GUARD.MI             OK 11.5
[834/2573] SPYF.DE              OK 99.7
[835/2573] COPM.MI              OK 7.864
[836/2573] TIPU.MI              OK 101.47
[837/2573] USAEUA.MI            OK 550.95
[838/2573] XMEX.MI              OK 7.278
[839/2573] CSNKY.MI             OK 293.09
[840/2573] SP20.MI              OK 4.951
[841/2573] CINA.MI              OK 102.08
[842/2573] DXS0.DE              OK 228.7
[843/2573] PRAJ.DE              OK 32.305
[844/2573] HSPA.MI              OK 56.09
[845/2573] CBUG.AS              OK 4.5739
[846/2573] SUJP.MI              OK 6.827
[847/2573] IS3B.DE              OK 101.31
[848/2573] XDDX.DE              OK 142.48
[849/2573] ESGUSA.MI            OK 98.69
[850/2573] XWTS.MI              OK 27.595
[851/2573] 36B5.DE              OK 5.692
[852/2573] ECR1.MI              OK 54.66
[853/2573] IUSE.MI              OK 136.1
[854/2573] AWDSE.MI             OK 11.598
[855/2573] DJSC.MI              OK 46.94
[856/2573] IUSS.DE              OK 5.445
[857/2573] QDVA.DE              OK 14.62
[858/2573] SNAV.DE              OK 4.355
[859/2573] LCEU.MI              OK 264.5
[860/2573] AHYE.MI              OK 261.14
[861/2573] YIEG.MI              OK 10.012
[862/2573] AWDE.MI              OK 10.892
[863/2573] YIUS2.MI             OK 9.561
[864/2573] SPYX.DE              OK 123.64
[865/2573] XDEP.MI              OK 15.02
[866/2573] GOVY.MI              OK 55.68
[867/2573] IBZL.MI              OK 25.375
[868/2573] IUS5.DE              OK 142.95
[869/2573] VBTC.AS              OK 14.214
[870/2573] VGOV.DE              OK 18.019
[871/2573] IQGA.MI              OK 5.04
[872/2573] 36B1.DE              OK 3.7497
[873/2573] UKE.MI               OK 20.72
[874/2573] TIP1E.MI             OK 12.006
[875/2573] WRDE.MI              OK 4.687
[876/2573] DXG10.MI             OK 5.017
[877/2573] APEX.MI              OK 167.57
[878/2573] IEBB.MI              OK 4.8025
[879/2573] XAT1.MI              OK 16.122
[880/2573] HTWO.MI              OK 6.15
[881/2573] XEIN.MI              OK 244.16
[882/2573] XAD2.MI              OK 372.0
[883/2573] ZA30.DE              OK 7.318
[884/2573] BRES.MI              OK 117.86
[885/2573] XCSI.MI              OK 44.68
[886/2573] XDED.MI              OK 202.71
[887/2573] EXHE.MI              OK 97.73
[888/2573] EENG.MI              OK 96.87
[889/2573] 30IA.MI              OK 5.247
[890/2573] HYLE.DE              OK 4.2535
[891/2573] HSXD.MI              OK 20.98
[892/2573] SEL.MI               OK 20.95
[893/2573] FPXR.MI              OK 6.186
[894/2573] CBUI.DE              OK 6.96
[895/2573] EUHA.DE              OK 12.087
[896/2573] HKOR.MI              OK 96.71
[897/2573] US7.MI               OK 238.85
[898/2573] UQAB.DE              OK 6.952
[899/2573] ECAR.MI              OK 8.255
[900/2573] OP7E.DE              OK 145.38
[901/2573] XUHY.MI              OK 11.08
[902/2573] GRC.MI               OK 2.27
[903/2573] PHPM.MI              OK 256.23
[904/2573] EROX.MI              OK 364.0
[905/2573] JREJ.MI              OK 32.195
[906/2573] SB10.MI              OK 15.228
[907/2573] EHF1.DE              OK 227.55
[908/2573] IBGZ.MI              OK 145.66
[909/2573] REUSE.MI             OK 20.01
[910/2573] IBE7.MI              OK 5.122
[911/2573] YIWSU.MI             OK 8.385
[912/2573] EIB3.MI              OK 37.425
[913/2573] EMUSRI.MI            OK 30.4
[914/2573] KWBE.MI              OK 13.206
[915/2573] XAXJ.MI              OK 50.18
[916/2573] W450.DE              OK 17.442
[917/2573] HQWA.MI              OK 9.979
[918/2573] SBIO.MI              OK 51.21
[919/2573] INDG.MI              OK 137.0
[920/2573] WING.MI              OK 4.602
[921/2573] CEBK.DE              OK 99.84
[922/2573] WPAB.AS              OK 7.2749
[923/2573] XG7S.MI              OK 218.41
[924/2573] SODJ.DE              OK 6.469
[925/2573] 29GA.MI              OK 5.238
[926/2573] USPA.MI              OK 46.345
[927/2573] D26A.DE              OK 98.902
[928/2573] AEUSE.MI             OK 11.25
[929/2573] XEEW.MI              OK 29.79
[930/2573] V3GF.MI              OK 4.772
[931/2573] PSFE.MI              OK 18.209
[932/2573] X03B.DE              OK 157.855
[933/2573] XFFE.MI              OK 183.06
[934/2573] PCOM.MI              OK 13.312
[935/2573] YIUU2.MI             OK 9.674
[936/2573] ESIT.DE              OK 8.997
[937/2573] EUHD.MI              OK 33.235
[938/2573] IWSZ.MI              OK 47.1
[939/2573] XWEU.DE              OK 12.281
[940/2573] UEFD.AS              OK 138.32
[941/2573] CJ1.MI               OK 306.38
[942/2573] MEEQ.MI              OK 17.326
[943/2573] EUNE.DE              OK 179.17
[944/2573] EXX5.MI              OK 91.96
[945/2573] LDEU.MI              OK 16.41
[946/2573] GLUX.MI              OK 189.71
[947/2573] WSDG.MI              OK 25.625
[948/2573] CBEU5.MI             OK 13.02
[949/2573] 21BC.DE              OK 14.571
[950/2573] EPEJ.MI              OK 16.178
[951/2573] XGIN.MI              OK 219.2
[952/2573] IHYE.MI              OK 3.868
[953/2573] IQSE.MI              OK 87.63
[954/2573] 29GI.MI              OK 5.088
[955/2573] XMAS.MI              OK 74.83
[956/2573] JGRO.MI              OK 29.88
[957/2573] XDGE.MI              OK 10.284
[958/2573] XLVS.MI              OK 624.21
[959/2573] FLES.MI              OK 25.923
[960/2573] FLTR.MI              OK 4.4085
[961/2573] TRET.MI              OK 39.265
[962/2573] U3O8.MI              OK 12.716
[963/2573] SUOU.MI              OK 3.75
[964/2573] SHEME.MI             OK 12.672
[965/2573] 4UBK.DE              OK 17.32
[966/2573] XBAE.MI              OK 20.83
[967/2573] EPRA.MI              OK 67.26
[968/2573] ENERW.MI             OK 14.97
[969/2573] H411.DE              OK 65.78
[970/2573] ISAG.MI              OK 49.51
[971/2573] CEB7.MI              OK 5.665
[972/2573] 18MN.DE              OK 12.532
[973/2573] FSKY.MI              OK 40.88
[974/2573] SP3C.AS              OK 6.2625
[975/2573] MMS.MI               OK 386.7
[976/2573] CSMIB.MI             OK 212.75
[977/2573] HYS.MI               OK 95.83
[978/2573] DFNC.DE              OK 5.784
[979/2573] XT01.MI              OK 54.42
[980/2573] JPCT.MI              OK 40.75
[981/2573] WELS.DE              OK 10.598
[982/2573] HMEU.MI              OK 19.886
[983/2573] UCRH.DE              OK 38.569
[984/2573] JSEG.MI              OK 31.295
[985/2573] EMPAB.MI             OK 13.672
[986/2573] XSLR.MI              OK 89.28
[987/2573] EURO.MI              OK 91.48
[988/2573] YII5P.MI             OK 9.97
[989/2573] WENT.MI              OK 22.51
[990/2573] 36B6.DE              OK 10.054
[991/2573] CITY.MI              OK 8.176
[992/2573] DJE.MI               OK 401.88
[993/2573] XDNY.MI              OK 17.514
[994/2573] GGOV.MI              OK 45.125
[995/2573] MOAT.MI              OK 51.82
[996/2573] XLFS.MI              OK 330.93
[997/2573] XWEV.MI              OK 43.82
[998/2573] CBU4.DE              OK 4.4318
[999/2573] CCEUAS.MI            OK 97.58
[1000/2573] XUIN.DE              OK 91.37
[1001/2573] JPHY.MI              OK 9.44
[1002/2573] RENW.MI              OK 13.73
[1003/2573] VCEU.MI              OK 414.0
[1004/2573] HYSRI.MI             OK 11.036
[1005/2573] V3GE.MI              OK 4.01
[1006/2573] GLRE.MI              OK 31.27
[1007/2573] FRPG.DE              OK 4.26
[1008/2573] IQQG.DE              OK 61.94
[1009/2573] 21XP.DE              OK 34.26
[1010/2573] OP2E.DE              OK 165.94
[1011/2573] WCBR.MI              OK 22.47
[1012/2573] PRAM.DE              OK 22.2
[1013/2573] EUNI.DE              OK 91.48
[1014/2573] XESD.DE              OK 38.89
[1015/2573] ASRD.MI              OK 9.498
[1016/2573] 4UB9.DE              OK 19.422
[1017/2573] XFVT.MI              OK 31.205
[1018/2573] FJPR.MI              OK 6.219
[1019/2573] U13H.MI              OK 82.97
[1020/2573] FLESA.MI             OK 27.645
[1021/2573] XD5D.L               OK 92.53
[1022/2573] JEPI.MI              OK 21.065
[1023/2573] SYB5.DE              OK 55.724
[1024/2573] IUSF.DE              OK 33.7
[1025/2573] SYBL.DE              OK 39.88
[1026/2573] COBO.MI              OK 83.96
[1027/2573] CBUM.DE              OK 7.694
[1028/2573] EMVEUA.MI            OK 56.65
[1029/2573] XRSM.MI              OK 48.931
[1030/2573] QDVC.DE              OK 10.358
[1031/2573] SDVY.MI              OK 20.5
[1032/2573] MXFS.MI              OK 62.11
[1033/2573] XLPE.MI              OK 103.28
[1034/2573] EMV.MI               OK 33.765
[1035/2573] EXAG.DE              OK 16.308
[1036/2573] AAA13.MI             OK 100.99
[1037/2573] BRA.MI               OK 25.065
[1038/2573] USCO.MI              OK 26.09
[1039/2573] WFIN.MI              OK 75.48
[1040/2573] DISW.MI              OK 12.242
[1041/2573] AUSSE.MI             OK 12.148
[1042/2573] ITPD.MI              OK 3.964
[1043/2573] CBU8.DE              OK 4.3515
[1044/2573] USRI.MI              OK 104.16
[1045/2573] XSDR.MI              OK 147.0
[1046/2573] ASRT.DE              OK 9.3644
[1047/2573] MWOJ.DE              OK 16.118
[1048/2573] MD4X.DE              OK 133.8
[1049/2573] VUSC.MI              OK 42.49
[1050/2573] AIPE.MI              OK 11.426
[1051/2573] EFRW.DE              OK 5.572
[1052/2573] HSWD.MI              OK 25.825
[1053/2573] EXXY.MI              OK 33.58
[1054/2573] GQEM.MI              OK 22.25
[1055/2573] XDWC.MI              OK 53.97
[1056/2573] CN1.MI               OK 640.0
[1057/2573] CLIM.MI              OK 48.68
[1058/2573] JPSR.MI              OK 25.31
[1059/2573] EMAAA.MI             OK 126.4
[1060/2573] XUEK.DE              OK 80.44
[1061/2573] HDLV.MI              OK 31.73
[1062/2573] TRSY.MI              OK 83.83
[1063/2573] USSMC.MI             OK 165.92
[1064/2573] SMCX.MI              OK 347.15
[1065/2573] RQFI.MI              OK 11.05
[1066/2573] UEQD.DE              OK 30.849
[1067/2573] SR2000.MI            OK 109.72
[1068/2573] CETH.AS              OK 67.929
[1069/2573] LGQK.DE              OK 101.74
[1070/2573] MLPD.MI              OK 48.59
[1071/2573] VGER.DE              OK 32.585
[1072/2573] AIAA.MI              OK 4.589
[1073/2573] YIIG5.MI             OK 9.945
[1074/2573] GGRW.MI              OK 33.56
[1075/2573] UEEA.DE              OK 7.399
[1076/2573] HSJD.MI              OK 19.544
[1077/2573] ACUG.DE              OK 52.38
[1078/2573] SNAZ.DE              OK 5.0568
[1079/2573] XHY1.MI              OK 8.476
[1080/2573] CBSUSE.MI            OK 15.252
[1081/2573] ARKI.MI              OK 8.155
[1082/2573] XZME.MI              OK 9.74
[1083/2573] SXLC.MI              OK 45.325
[1084/2573] QCEU.MI              OK 112.32
[1085/2573] XEOU.L               OK 20.68
[1086/2573] TRES.MI              OK 31.145
[1087/2573] XS5E.MI              OK 9.743
[1088/2573] DXJZ.MI              OK 34.315
[1089/2573] V3NA.MI              OK 6.861
[1090/2573] EXI4.F               OK 91.31
[1091/2573] IU0E.MI              OK 5.399
[1092/2573] CHSR.DE              OK 15.534
[1093/2573] ARKK.MI              OK 6.442
[1094/2573] BSRIC.MI             OK 10.676
[1095/2573] CINESG.MI            OK 9.161
[1096/2573] EXV5.DE              OK 39.605
[1097/2573] PADV.MI              OK 46.82
[1098/2573] XD9D.DE              OK 22.071
[1099/2573] WDMVO.MI             OK 126.57
[1100/2573] ERTH.MI              OK 7.391
[1101/2573] FUSA.MI              OK 12.59
[1102/2573] SADA.DE              OK 38.76
[1103/2573] AUSAUW.MI            OK 31.38
[1104/2573] HWVL.MI              OK 21.965
[1105/2573] FBTC.L               OK 6.912
[1106/2573] EMHD.MI              OK 25.19
[1107/2573] XYP1.MI              OK 149.42
[1108/2573] VX6F.DE              OK 23.463
[1109/2573] NCLR.MI              OK 48.915
[1110/2573] CLWD.MI              OK 8.926
[1111/2573] TPXH.MI              OK 542.45
[1112/2573] MVEW.AS              OK 8.0311
[1113/2573] CP9.MI               OK 637.88
[1114/2573] XUHA.L               OK 10.433
[1115/2573] MWSH.MI              OK 74.03
[1116/2573] VAL.MI               OK 166.9
[1117/2573] PEU.MI               OK 108.31
[1118/2573] CC1.MI               OK 284.45
[1119/2573] OVER.MI              OK 5.095
[1120/2573] CEBP.DE              OK 11.274
[1121/2573] SXLP.MI              OK 38.525
[1122/2573] EXH3.DE              OK 60.15
[1123/2573] 540J.DE              OK 12.546
[1124/2573] ETHA.DE              OK 20.586
[1125/2573] OIH.MI               OK 28.0
[1126/2573] TIPE.MI              OK 19.1
[1127/2573] V3PA.MI              OK 7.986
[1128/2573] EM15.MI              OK 174.61
[1129/2573] EMIG.MI              OK 12.156
[1130/2573] TIPS.MI              OK 25.22
[1131/2573] XB29.MI              OK 25.93
[1132/2573] C007.DE              OK 24.12
[1133/2573] ASRC.DE              OK 10.5665
[1134/2573] D5BL.DE              OK 44.87
[1135/2573] LYQY.DE              OK 105.375
[1136/2573] WINC.AS              OK 5.5056
[1137/2573] 540H.DE              OK 381.95
[1138/2573] FCRN.DE              OK 4.99
[1139/2573] INFL1.MI             OK 14.58
[1140/2573] CEMN.DE              OK 5.027
[1141/2573] IS0P.DE              OK 150.235
[1142/2573] IS0Y.DE              OK 98.656
[1143/2573] SVE.MI               OK 17.546
[1144/2573] CBUH.DE              OK 5.921
[1145/2573] EUCL.MI              OK 1023.17
[1146/2573] CBUS5.MI             OK 11.894
[1147/2573] ETFEU.MI             OK 33.0
[1148/2573] CIT.MI               OK 6.618
[1149/2573] XWEM.DE              OK 47.86
[1150/2573] TELEW.MI             OK 18.87
[1151/2573] US10.MI              OK 87.87
[1152/2573] EESM.MI              OK 298.6
[1153/2573] EXHA.DE              OK 123.26
[1154/2573] ESGW.MI              OK 79.48
[1155/2573] JPGL.MI              OK 41.305
[1156/2573] IFLX.MI              OK 4.9525
[1157/2573] WCOA.MI              OK 18.422
[1158/2573] 36B3.DE              OK 7.159
[1159/2573] CHSF.DE              OK 17.0535
[1160/2573] XEZB.MI              OK 40.595
[1161/2573] 2B7F.DE              OK 9.065
[1162/2573] BLTH.MI              OK 13.376
[1163/2573] JARH.DE              OK 76.22
[1164/2573] VNGA40.MI            OK 29.335
[1165/2573] CNYE.MI              OK 5.162
[1166/2573] SPEL.MI              OK 19.614
[1167/2573] FFLC.MI              OK 4.538
[1168/2573] ESIE.DE              OK 15.962
[1169/2573] IS3U.DE              OK 60.28
[1170/2573] USSRF.MI             OK 28.17
[1171/2573] EMLC.MI              OK 58.57
[1172/2573] EHBA.MI              OK 44.945
[1173/2573] EIB5.MI              OK 36.05
[1174/2573] HSEM.MI              OK 17.168
[1175/2573] JUPI.DE              OK 57.46
[1176/2573] TFRN.MI              OK 52.77
[1177/2573] XDJE.MI              OK 80.08
[1178/2573] EXXV.DE              OK 20.595
[1179/2573] FGLR.MI              OK 9.225
[1180/2573] XZBU.MI              OK 38.22
[1181/2573] WSRIE.MI             OK 16.076
[1182/2573] SBEME.MI             OK 12.746
[1183/2573] EMDV.MI              OK 14.388
[1184/2573] ECLO.MI              OK 25.315
[1185/2573] SPFF.DE              OK 31.85
[1186/2573] EMD5.MI              OK 7.944
[1187/2573] EMUESG.MI            OK 23.54
[1188/2573] 3SUR.MI              OK 1967.76
[1189/2573] XEMB.MI              OK 319.65
[1190/2573] FAMSFF.MI            OK 113.42
[1191/2573] IPRE.DE              OK 4.806
[1192/2573] S6EW.MI              OK 139.04
[1193/2573] PHPD.MI              OK 114.3
[1194/2573] C030.DE              OK 176.12
[1195/2573] UPVLD.MI             OK 32.855
[1196/2573] E6BR.DE              OK 142.7
[1197/2573] IG3A.DE              OK 4.379
[1198/2573] ENRG.MI              OK 103.94
[1199/2573] YIIG3.MI             OK 10.048
[1200/2573] WCLD.MI              OK 23.91
[1201/2573] XMKO.MI              OK 147.0
[1202/2573] IS05.DE              OK 3.2388
[1203/2573] SLNC.PA              OK 8.653
[1204/2573] SADH.DE              OK 84.59
[1205/2573] IASP.MI              OK 20.085
[1206/2573] ARMI.MI              OK 10.4
[1207/2573] XZWD.MI              OK 8.777
[1208/2573] UBEUR.MI             OK 10.458
[1209/2573] JNHD.DE              OK 37.05
[1210/2573] XSTR.MI              OK 209.16
[1211/2573] IS0Z.DE              OK 69.36
[1212/2573] JARI.DE              OK 46.445
[1213/2573] STSX.MI              OK 224.5
[1214/2573] XESP.DE              OK 54.09
[1215/2573] SAUB.MI              OK 27.125
[1216/2573] XMBR.MI              OK 57.26
[1217/2573] FLRG.MI              OK 23.765
[1218/2573] RMEH.MI              OK 41.22
[1219/2573] XML4.DE              OK 21.305
[1220/2573] 2B7B.DE              OK 9.143
[1221/2573] EEUR.MI              OK 72.28
[1222/2573] US1.MI               OK 9.667
[1223/2573] PSRW.MI              OK 31.1
[1224/2573] 2B7N.DE              OK 5.388
[1225/2573] EXV2.DE              OK 28.65
[1226/2573] HMJD.MI              OK 44.0
[1227/2573] LVO.MI               OK 0.82
[1228/2573] SPXJ.MI              OK 46.385
[1229/2573] XYPL.MI              OK 10.018
[1230/2573] MXUE.MI              OK 6.203
[1231/2573] C005.DE              OK 126.76
[1232/2573] PRAE.DE              OK 32.56
[1233/2573] SYBS.DE              OK 58.594
[1234/2573] HEUR.MI              OK 100.663
[1235/2573] EXV3.DE              OK 78.43
[1236/2573] ELCR.MI              OK 21.985
[1237/2573] XMTW.MI              OK 27.295
[1238/2573] ETLF.DE              OK 17.1
[1239/2573] RTWO.MI              OK 102.11
[1240/2573] SXLU.MI              OK 50.15
[1241/2573] EMGEAS.MI            OK 64.21
[1242/2573] JRAW.MI              OK 25.61
[1243/2573] FORTE.MI             OK 10.546
[1244/2573] GSCE.MI              OK 20.435
[1245/2573] IPAB.MI              OK 5.543
[1246/2573] DOCT.MI              OK 11.712
[1247/2573] WIND.MI              OK 77.82
[1248/2573] XB31.MI              OK 29.665
[1249/2573] ITAMID.MI            OK 206.85
[1250/2573] JPNE.MI              OK 37.575
[1251/2573] SYBQ.DE              OK 33.515
[1252/2573] OP6E.DE              OK 128.74
[1253/2573] UTIW.MI              OK 13.852
[1254/2573] K0MR.DE              OK 12.504
[1255/2573] HIDD.MI              OK 42.795
[1256/2573] FLXT.MI              OK 41.63
[1257/2573] EXH7.DE              OK 89.91
[1258/2573] 9E0E.DE              OK 44.45
[1259/2573] AIGA.MI              OK 5.424
[1260/2573] XNIF.MI              OK 203.5
[1261/2573] XEEU.MI              OK 29.81
[1262/2573] XMUJ.L               OK 59.84
[1263/2573] UTI.MI               OK 101.22
[1264/2573] JJEJ.DE              OK 5836.0
[1265/2573] DXEZ.MI              OK 5.347
[1266/2573] CITE.MI              OK 6.062
[1267/2573] GREIT.MI             OK 105.05
[1268/2573] LINXC.MI             OK 12.484
[1269/2573] X014.DE              OK 70.34
[1270/2573] MEWD.DE              OK 66.15
[1271/2573] VPN.MI               OK 19.432
[1272/2573] UIQ4.DE              OK 151.9
[1273/2573] YIEUS.MI             OK 11.086
[1274/2573] OM3M.AS              OK 4.8365
[1275/2573] JMBE.MI              OK 94.55
[1276/2573] EXHF.DE              OK 109.065
[1277/2573] IS0L.DE              OK 118.03
[1278/2573] UEQU.DE              OK 247.3
[1279/2573] CBU2.DE              OK 5.4194
[1280/2573] XUCD.DE              OK 76.56
[1281/2573] UESG.MI              OK 44.84
[1282/2573] INFL.MI              OK 119.61
[1283/2573] SXR0.DE              OK 8.381
[1284/2573] CI2.MI               OK 763.18
[1285/2573] EUHI.MI              OK 9.163
[1286/2573] ZPRU.DE              OK 68.27
[1287/2573] MIVA.DE              OK 160.3
[1288/2573] EHYB.MI              OK 38.835
[1289/2573] ET32.DE              OK 3.858
[1290/2573] IG31.MI              OK 5.201
[1291/2573] BTP13.MI             OK 103.83
[1292/2573] CAPE.MI              OK 605.2
[1293/2573] JU13.MI              OK 101.615
[1294/2573] STAW.MI              OK 10.39
[1295/2573] EMDE.MI              OK 27.515
